compound_id,pdb_id,kinase,resolution_angstrom,year,log_kd,source,data_type,measurement_method,assay_type,measurement_value,measurement_unit,organism,bioassay_id,measurement_type,drug_name,ic50_nm,compound_name,ki_nm,log_ki,publication_year,authors
CHEMBL_001371,,BRAF,,2016.0,,ChEMBL,bioactivity,ELISA,EC50,19.228,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001372,,BRAF,,2011.0,,ChEMBL,bioactivity,kinase_assay,Kd,19.038,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001373,,BRAF,,2011.0,,ChEMBL,bioactivity,fluorescence,IC50,20.557999999999996,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001374,,BRAF,,2011.0,,ChEMBL,bioactivity,radiometric,Ki,19.988,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001375,,BRAF,,2024.0,,ChEMBL,bioactivity,ELISA,EC50,18.392,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001376,,BRAF,,2018.0,,ChEMBL,bioactivity,kinase_assay,Kd,20.444000000000003,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001377,,BRAF,,2024.0,,ChEMBL,bioactivity,fluorescence,IC50,19.722,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001378,,BRAF,,2018.0,,ChEMBL,bioactivity,radiometric,Ki,21.203999999999997,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001379,,BRAF,,2024.0,,ChEMBL,bioactivity,ELISA,EC50,21.812,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001380,,BRAF,,2020.0,,ChEMBL,bioactivity,kinase_assay,Kd,18.43,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001381,,BRAF,,2019.0,,ChEMBL,bioactivity,fluorescence,IC50,21.812,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001382,,BRAF,,2013.0,,ChEMBL,bioactivity,radiometric,Ki,19.684,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001383,,FLT1,,2024.0,,ChEMBL,bioactivity,fluorescence,IC50,0.7824,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001384,,FLT1,,2023.0,,ChEMBL,bioactivity,radiometric,Ki,0.7808,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001385,,FLT1,,2020.0,,ChEMBL,bioactivity,ELISA,EC50,0.8959999999999999,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001386,,FLT1,,2013.0,,ChEMBL,bioactivity,kinase_assay,Kd,0.8368000000000001,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001387,,FLT1,,2011.0,,ChEMBL,bioactivity,fluorescence,IC50,0.8096000000000001,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001388,,FLT1,,2014.0,,ChEMBL,bioactivity,radiometric,Ki,0.8623999999999999,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001389,,FLT1,,2024.0,,ChEMBL,bioactivity,ELISA,EC50,0.8944,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001390,,FLT1,,2024.0,,ChEMBL,bioactivity,kinase_assay,Kd,0.8144,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001391,,FLT1,,2011.0,,ChEMBL,bioactivity,fluorescence,IC50,0.8655999999999999,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001392,,FLT1,,2012.0,,ChEMBL,bioactivity,radiometric,Ki,0.8192,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001393,,FLT1,,2018.0,,ChEMBL,bioactivity,ELISA,EC50,0.7808,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001394,,FLT1,,2022.0,,ChEMBL,bioactivity,kinase_assay,Kd,0.8672000000000001,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001395,,FLT1,,2019.0,,ChEMBL,bioactivity,fluorescence,IC50,0.9184,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001396,,FLT1,,2023.0,,ChEMBL,bioactivity,radiometric,Ki,0.8528000000000001,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001397,,FLT1,,2017.0,,ChEMBL,bioactivity,ELISA,EC50,0.8752,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001398,,FLT1,,2024.0,,ChEMBL,bioactivity,kinase_assay,Kd,0.8464,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001399,,FLT1,,2018.0,,ChEMBL,bioactivity,fluorescence,IC50,0.9088,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001400,,FLT1,,2012.0,,ChEMBL,bioactivity,radiometric,Ki,0.7632,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001401,,FLT1,,2017.0,,ChEMBL,bioactivity,ELISA,EC50,0.8512000000000001,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001402,,FLT1,,2010.0,,ChEMBL,bioactivity,kinase_assay,Kd,0.8640000000000001,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001403,,FLT1,,2010.0,,ChEMBL,bioactivity,fluorescence,IC50,0.912,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001404,,FLT1,,2020.0,,ChEMBL,bioactivity,radiometric,Ki,0.8240000000000001,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001405,,FLT1,,2021.0,,ChEMBL,bioactivity,ELISA,EC50,0.8096000000000001,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001406,,FLT1,,2022.0,,ChEMBL,bioactivity,kinase_assay,Kd,0.8512000000000001,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001407,,FLT1,,2015.0,,ChEMBL,bioactivity,fluorescence,IC50,0.8160000000000001,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001408,,FLT1,,2010.0,,ChEMBL,bioactivity,radiometric,Ki,0.8160000000000001,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001409,,FLT1,,2015.0,,ChEMBL,bioactivity,ELISA,EC50,0.904,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001410,,FLT1,,2019.0,,ChEMBL,bioactivity,kinase_assay,Kd,0.8864,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001411,,FLT1,,2020.0,,ChEMBL,bioactivity,fluorescence,IC50,0.8400000000000001,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001412,,FLT1,,2022.0,,ChEMBL,bioactivity,radiometric,Ki,0.8832,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001413,,FLT1,,2010.0,,ChEMBL,bioactivity,ELISA,EC50,0.8,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001414,,FLT1,,2012.0,,ChEMBL,bioactivity,kinase_assay,Kd,0.9072,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001415,,FLT1,,2013.0,,ChEMBL,bioactivity,fluorescence,IC50,0.8448000000000001,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001416,,FLT1,,2010.0,,ChEMBL,bioactivity,radiometric,Ki,0.8559999999999999,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001417,,FLT1,,2011.0,,ChEMBL,bioactivity,ELISA,EC50,0.8815999999999999,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001418,,FLT1,,2019.0,,ChEMBL,bioactivity,kinase_assay,Kd,0.9104,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001419,,FLT1,,2021.0,,ChEMBL,bioactivity,fluorescence,IC50,0.8256000000000001,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001420,,FLT1,,2019.0,,ChEMBL,bioactivity,radiometric,Ki,0.8384,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001421,,FLT1,,2022.0,,ChEMBL,bioactivity,ELISA,EC50,0.8912,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001422,,FLT1,,2024.0,,ChEMBL,bioactivity,kinase_assay,Kd,0.8944,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001423,,FLT1,,2016.0,,ChEMBL,bioactivity,fluorescence,IC50,0.7616,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001424,,FLT1,,2018.0,,ChEMBL,bioactivity,radiometric,Ki,0.7808,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001425,,FLT1,,2022.0,,ChEMBL,bioactivity,ELISA,EC50,0.7632,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001426,,FLT1,,2022.0,,ChEMBL,bioactivity,kinase_assay,Kd,0.8192,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001427,,FLT1,,2023.0,,ChEMBL,bioactivity,fluorescence,IC50,1.2312,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001428,,FLT1,,2021.0,,ChEMBL,bioactivity,radiometric,Ki,1.3463999999999998,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001429,,FLT1,,2012.0,,ChEMBL,bioactivity,ELISA,EC50,1.2168,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001430,,FLT1,,2018.0,,ChEMBL,bioactivity,kinase_assay,Kd,1.2672,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001431,,FLT1,,2012.0,,ChEMBL,bioactivity,fluorescence,IC50,1.2048,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001432,,FLT1,,2022.0,,ChEMBL,bioactivity,radiometric,Ki,1.3487999999999998,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001433,,FLT1,,2017.0,,ChEMBL,bioactivity,ELISA,EC50,1.2168,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001434,,FLT1,,2018.0,,ChEMBL,bioactivity,kinase_assay,Kd,1.2672,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001435,,FLT1,,2018.0,,ChEMBL,bioactivity,fluorescence,IC50,1.3031999999999997,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001436,,FLT1,,2021.0,,ChEMBL,bioactivity,radiometric,Ki,1.3103999999999998,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001437,,FLT1,,2017.0,,ChEMBL,bioactivity,ELISA,EC50,1.3008,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001438,,FLT1,,2020.0,,ChEMBL,bioactivity,kinase_assay,Kd,1.3199999999999998,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001439,,FLT1,,2021.0,,ChEMBL,bioactivity,fluorescence,IC50,1.3703999999999998,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001440,,FLT1,,2024.0,,ChEMBL,bioactivity,radiometric,Ki,1.1616,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001441,,FLT1,,2024.0,,ChEMBL,bioactivity,ELISA,EC50,1.3056,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001442,,FLT1,,2017.0,,ChEMBL,bioactivity,kinase_assay,Kd,1.2648,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001443,,FLT1,,2016.0,,ChEMBL,bioactivity,fluorescence,IC50,1.2384,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001444,,FLT1,,2020.0,,ChEMBL,bioactivity,radiometric,Ki,1.2839999999999998,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001445,,FLT1,,2011.0,,ChEMBL,bioactivity,ELISA,EC50,1.2983999999999998,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001446,,FLT1,,2012.0,,ChEMBL,bioactivity,kinase_assay,Kd,1.1687999999999998,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001447,,FLT1,,2024.0,,ChEMBL,bioactivity,fluorescence,IC50,1.3656,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001448,,FLT1,,2013.0,,ChEMBL,bioactivity,radiometric,Ki,1.1712,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001449,,FLT1,,2023.0,,ChEMBL,bioactivity,ELISA,EC50,1.3511999999999995,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001450,,FLT1,,2013.0,,ChEMBL,bioactivity,kinase_assay,Kd,1.2552,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001451,,FLT1,,2019.0,,ChEMBL,bioactivity,fluorescence,IC50,1.2336,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001452,,FLT1,,2010.0,,ChEMBL,bioactivity,radiometric,Ki,1.3079999999999998,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001453,,FLT1,,2012.0,,ChEMBL,bioactivity,ELISA,EC50,1.1447999999999998,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001454,,FLT1,,2014.0,,ChEMBL,bioactivity,kinase_assay,Kd,1.3656,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001455,,FLT1,,2018.0,,ChEMBL,bioactivity,fluorescence,IC50,1.2432,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001456,,FLT1,,2010.0,,ChEMBL,bioactivity,radiometric,Ki,1.212,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001457,,FLT1,,2020.0,,ChEMBL,bioactivity,ELISA,EC50,1.236,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001458,,FLT1,,2019.0,,ChEMBL,bioactivity,kinase_assay,Kd,1.2696,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001459,,FLT1,,2021.0,,ChEMBL,bioactivity,fluorescence,IC50,0.972,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001460,,FLT1,,2013.0,,ChEMBL,bioactivity,radiometric,Ki,0.986,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001461,,FLT1,,2020.0,,ChEMBL,bioactivity,ELISA,EC50,1.03,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001462,,FLT1,,2012.0,,ChEMBL,bioactivity,kinase_assay,Kd,1.124,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001463,,FLT1,,2014.0,,ChEMBL,bioactivity,fluorescence,IC50,1.0779999999999998,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001464,,FLT1,,2010.0,,ChEMBL,bioactivity,radiometric,Ki,1.04,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001465,,FLT1,,2019.0,,ChEMBL,bioactivity,ELISA,EC50,1.048,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001466,,FLT1,,2016.0,,ChEMBL,bioactivity,kinase_assay,Kd,0.992,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001467,,FLT1,,2018.0,,ChEMBL,bioactivity,fluorescence,IC50,1.026,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001468,,FLT1,,2010.0,,ChEMBL,bioactivity,radiometric,Ki,1.03,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001469,,FLT1,,2018.0,,ChEMBL,bioactivity,ELISA,EC50,1.136,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001470,,FLT1,,2011.0,,ChEMBL,bioactivity,kinase_assay,Kd,1.112,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001471,,FLT1,,2013.0,,ChEMBL,bioactivity,fluorescence,IC50,0.986,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001472,,FLT1,,2011.0,,ChEMBL,bioactivity,radiometric,Ki,1.092,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001473,,FLT1,,2021.0,,ChEMBL,bioactivity,ELISA,EC50,1.002,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001474,,FLT1,,2015.0,,ChEMBL,bioactivity,kinase_assay,Kd,1.05,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001475,,FLT1,,2010.0,,ChEMBL,bioactivity,fluorescence,IC50,0.99,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001476,,FLT1,,2016.0,,ChEMBL,bioactivity,radiometric,Ki,1.142,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001477,,FLT1,,2013.0,,ChEMBL,bioactivity,ELISA,EC50,0.986,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001478,,FLT1,,2012.0,,ChEMBL,bioactivity,kinase_assay,Kd,0.984,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001479,,FLT1,,2018.0,,ChEMBL,bioactivity,fluorescence,IC50,1.086,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001480,,FLT1,,2014.0,,ChEMBL,bioactivity,radiometric,Ki,1.108,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001481,,FLT1,,2021.0,,ChEMBL,bioactivity,ELISA,EC50,1.012,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001482,,FLT1,,2022.0,,ChEMBL,bioactivity,kinase_assay,Kd,1.114,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001483,,FLT1,,2021.0,,ChEMBL,bioactivity,fluorescence,IC50,0.982,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001484,,FLT1,,2020.0,,ChEMBL,bioactivity,radiometric,Ki,1.12,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001485,,FLT1,,2010.0,,ChEMBL,bioactivity,ELISA,EC50,1.0,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001486,,FLT1,,2024.0,,ChEMBL,bioactivity,kinase_assay,Kd,1.048,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001487,,FLT1,,2017.0,,ChEMBL,bioactivity,fluorescence,IC50,1.134,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001488,,FLT1,,2013.0,,ChEMBL,bioactivity,radiometric,Ki,0.976,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001489,,FLT1,,2021.0,,ChEMBL,bioactivity,ELISA,EC50,1.072,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001490,,FLT1,,2019.0,,ChEMBL,bioactivity,kinase_assay,Kd,1.098,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001491,,FLT1,,2013.0,,ChEMBL,bioactivity,fluorescence,IC50,1.086,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001492,,FLT1,,2012.0,,ChEMBL,bioactivity,fluorescence,IC50,1.7159999999999995,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001493,,FLT1,,2023.0,,ChEMBL,bioactivity,radiometric,Ki,1.719,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001494,,FLT1,,2017.0,,ChEMBL,bioactivity,ELISA,EC50,1.5510000000000002,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001495,,FLT1,,2016.0,,ChEMBL,bioactivity,kinase_assay,Kd,1.608,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001496,,FLT1,,2024.0,,ChEMBL,bioactivity,fluorescence,IC50,1.4369999999999998,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001497,,FLT1,,2018.0,,ChEMBL,bioactivity,radiometric,Ki,1.7039999999999995,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001498,,FLT1,,2022.0,,ChEMBL,bioactivity,ELISA,EC50,1.626,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001499,,FLT1,,2020.0,,ChEMBL,bioactivity,kinase_assay,Kd,1.71,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001500,,FLT1,,2012.0,,ChEMBL,bioactivity,fluorescence,IC50,1.431,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001501,,FLT1,,2014.0,,ChEMBL,bioactivity,radiometric,Ki,1.6769999999999998,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001502,,FLT1,,2011.0,,ChEMBL,bioactivity,ELISA,EC50,1.6529999999999998,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001503,,FLT1,,2017.0,,ChEMBL,bioactivity,kinase_assay,Kd,1.6109999999999998,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001504,,FLT1,,2011.0,,ChEMBL,bioactivity,fluorescence,IC50,1.473,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001505,,FLT1,,2014.0,,ChEMBL,bioactivity,radiometric,Ki,1.527,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001506,,FLT1,,2022.0,,ChEMBL,bioactivity,ELISA,EC50,1.686,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001507,,FLT1,,2022.0,,ChEMBL,bioactivity,kinase_assay,Kd,1.431,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001508,,FLT1,,2013.0,,ChEMBL,bioactivity,fluorescence,IC50,1.6289999999999998,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001509,,FLT1,,2022.0,,ChEMBL,bioactivity,radiometric,Ki,1.6409999999999998,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001510,,FLT1,,2011.0,,ChEMBL,bioactivity,ELISA,EC50,1.608,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001511,,FLT1,,2023.0,,ChEMBL,bioactivity,kinase_assay,Kd,1.569,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001512,,FLT1,,2015.0,,ChEMBL,bioactivity,fluorescence,IC50,1.65,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001513,,FLT1,,2015.0,,ChEMBL,bioactivity,radiometric,Ki,1.53,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001514,,FLT1,,2020.0,,ChEMBL,bioactivity,ELISA,EC50,1.515,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001515,,FLT1,,2017.0,,ChEMBL,bioactivity,kinase_assay,Kd,1.596,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001516,,FLT1,,2023.0,,ChEMBL,bioactivity,fluorescence,IC50,1.554,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001517,,FLT1,,2023.0,,ChEMBL,bioactivity,radiometric,Ki,1.554,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001518,,FLT1,,2019.0,,ChEMBL,bioactivity,ELISA,EC50,1.482,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001519,,FLT1,,2017.0,,ChEMBL,bioactivity,kinase_assay,Kd,1.431,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001520,,FLT1,,2021.0,,ChEMBL,bioactivity,fluorescence,IC50,1.5630000000000002,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001521,,FLT1,,2024.0,,ChEMBL,bioactivity,radiometric,Ki,1.602,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001522,,FLT1,,2019.0,,ChEMBL,bioactivity,ELISA,EC50,1.572,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001523,,FLT1,,2018.0,,ChEMBL,bioactivity,kinase_assay,Kd,1.584,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001524,,FLT1,,2024.0,,ChEMBL,bioactivity,fluorescence,IC50,1.467,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001525,,FLT1,,2012.0,,ChEMBL,bioactivity,radiometric,Ki,1.6409999999999998,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001526,,FLT1,,2013.0,,ChEMBL,bioactivity,ELISA,EC50,1.614,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001527,,FLT1,,2019.0,,ChEMBL,bioactivity,kinase_assay,Kd,1.6769999999999998,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001528,,FLT1,,2018.0,,ChEMBL,bioactivity,fluorescence,IC50,1.584,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001529,,FLT1,,2013.0,,ChEMBL,bioactivity,radiometric,Ki,1.479,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001530,,FLT1,,2020.0,,ChEMBL,bioactivity,ELISA,EC50,1.545,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001531,,FLT1,,2020.0,,ChEMBL,bioactivity,fluorescence,IC50,0.909,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001532,,FLT1,,2015.0,,ChEMBL,bioactivity,radiometric,Ki,0.945,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001533,,FLT1,,2015.0,,ChEMBL,bioactivity,ELISA,EC50,0.873,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001534,,FLT1,,2023.0,,ChEMBL,bioactivity,kinase_assay,Kd,1.0044,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001535,,FLT1,,2022.0,,ChEMBL,bioactivity,fluorescence,IC50,0.8856,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001536,,FLT1,,2011.0,,ChEMBL,bioactivity,radiometric,Ki,0.8658,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001537,,FLT1,,2017.0,,ChEMBL,bioactivity,ELISA,EC50,1.0206,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001538,,FLT1,,2024.0,,ChEMBL,bioactivity,kinase_assay,Kd,1.0242,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001539,,FLT1,,2024.0,,ChEMBL,bioactivity,fluorescence,IC50,0.9072,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001540,,FLT1,,2022.0,,ChEMBL,bioactivity,radiometric,Ki,0.9036,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001541,,FLT1,,2011.0,,ChEMBL,bioactivity,ELISA,EC50,1.0008,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001542,,FLT1,,2016.0,,ChEMBL,bioactivity,kinase_assay,Kd,0.8748,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001543,,FLT1,,2015.0,,ChEMBL,bioactivity,fluorescence,IC50,0.954,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001544,,FLT1,,2013.0,,ChEMBL,bioactivity,radiometric,Ki,0.9684,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001545,,FLT1,,2014.0,,ChEMBL,bioactivity,ELISA,EC50,0.9612,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001546,,FLT1,,2010.0,,ChEMBL,bioactivity,kinase_assay,Kd,0.999,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001547,,FLT1,,2011.0,,ChEMBL,bioactivity,fluorescence,IC50,0.8838,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001548,,FLT1,,2018.0,,ChEMBL,bioactivity,radiometric,Ki,0.9324,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001549,,FLT1,,2019.0,,ChEMBL,bioactivity,ELISA,EC50,0.9522,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001550,,FLT1,,2018.0,,ChEMBL,bioactivity,kinase_assay,Kd,0.9774,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001551,,FLT1,,2011.0,,ChEMBL,bioactivity,fluorescence,IC50,0.9378,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001552,,FLT1,,2023.0,,ChEMBL,bioactivity,radiometric,Ki,0.9954,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001553,,FLT1,,2017.0,,ChEMBL,bioactivity,ELISA,EC50,0.8856,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001554,,FLT1,,2018.0,,ChEMBL,bioactivity,kinase_assay,Kd,0.8874,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001555,,FLT1,,2019.0,,ChEMBL,bioactivity,fluorescence,IC50,0.9792,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001556,,FLT1,,2010.0,,ChEMBL,bioactivity,radiometric,Ki,1.026,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001557,,FLT1,,2015.0,,ChEMBL,bioactivity,ELISA,EC50,0.999,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001558,,FLT1,,2019.0,,ChEMBL,bioactivity,kinase_assay,Kd,0.9522,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001559,,FLT1,,2017.0,,ChEMBL,bioactivity,fluorescence,IC50,0.8766,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001560,,FLT1,,2011.0,,ChEMBL,bioactivity,radiometric,Ki,0.9108,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001561,,FLT1,,2010.0,,ChEMBL,bioactivity,ELISA,EC50,1.026,nM,Homo_sapiens,,,,,,,,,
CHEMBL_001562,,FLT1,,2014.0,,ChEMBL,bioactivity,kinase_assay,Kd,1.0332,nM,Homo_sapiens,,,,,,,,,
